Date,obs_max,obs_min,zone_id,fc_high_made_daytm1,fc_low_made_daytm1,fc_high_for_dayt,fc_low_for_dayt,fc_high_for_daytp1,fc_low_for_daytp1,fc_high_for_daytp2,fc_low_for_daytp2,fc_high_for_daytp3,fc_low_for_daytp3,obs_risk,fc_risk_dayt,fc_risk_daytp1,fc_risk_daytp2,fc_risk_daytp3,zone_location_name
2022-05-24,19.1,7.1,13,18,10,18,10,22,11,20,10,17,13,1,1,1,1,1,Lytton
2022-05-24,21.3,5.3,14,16,6,17,6,21,8,19,7,16,9,1,1,1,1,1,Nakusp
2022-05-24,19.3,6.1,15,16,8,19,8,23,10,21,8,17,12,1,1,1,1,1,Nelson
2022-05-24,20.5,6.9,16,20,10,20,10,24,9,20,9,17,10,1,1,1,1,1,Penticton
2022-05-24,14.7,7.3,17,15,8,14,8,14,8,14,7,14,9,1,1,1,1,1,Port Alberni
2022-05-24,11.9,5.2,18,11,5,11,5,12,9,12,6,13,8,1,1,1,1,1,Port Hardy
2022-05-24,16,3.4,19,17,4,16,4,15,5,15,5,14,8,1,1,1,1,1,Prince George
2022-05-24,12.1,5.2,20,11,6,11,6,11,7,12,9,11,8,1,1,1,1,1,Prince Rupert
2022-05-24,18.7,2.9,21,17,4,17,4,19,6,18,6,15,8,1,1,1,1,1,Princeton
2022-05-24,17.6,3.6,22,17,3,16,3,19,6,20,7,17,8,1,1,1,1,1,Quesnel
2022-05-24,19.1,5.3,23,18,5,16,5,18,9,18,6,15,10,1,1,1,1,1,Revelstoke
2022-05-24,15.6,9.3,24,16,7,16,7,18,10,16,11,17,10,1,1,1,1,1,Vancouver
2022-05-24,19,7.2,25,17,8,18,8,21,8,21,8,19,9,1,1,1,1,1,Salmon Arm
2022-05-24,10.5,7.8,26,10,7,10,7,11,7,10,8,11,7,1,1,1,1,1,Sandspit
2022-05-24,15.5,2,27,15,2,14,2,13,4,15,4,12,7,1,1,1,1,1,Smithers
2022-05-24,14.9,4.8,28,15,6,14,6,14,6,14,6,10,7,1,1,1,1,1,Terrace
2022-05-24,20.9,8.4,29,19,8,19,8,22,7,20,9,17,10,1,1,1,1,1,Vernon
2022-05-24,12.9,9.2,30,14,8,14,8,16,9,15,9,15,10,1,1,1,1,1,Victoria
2022-05-24,14,3.5,31,14,5,13,5,14,6,13,5,10,8,1,1,1,1,1,Whistler
2022-05-24,15,3.2,32,14,3,15,3,18,5,20,7,17,8,1,1,1,1,1,Williams Lake
2022-05-25,19.1,10.3,1,19,11,18,11,17,11,17,10,17,8,1,1,1,1,1,Abbotsford
2022-05-25,15.9,6.2,2,14,5,14,5,17,2,11,3,16,3,1,1,1,1,1,Blue River
2022-05-25,12.7,3.8,3,13,4,13,4,14,3,12,8,14,5,1,1,1,1,1,Burns Lake
2022-05-25,17.5,4,4,17,4,14,4,16,4,15,4,15,6,1,1,1,1,1,Clinton
2022-05-25,19,11.7,5,16,9,18,9,15,10,17,10,14,8,1,1,1,1,1,Comox
2022-05-25,18.5,8,6,19,7,18,7,20,6,16,10,16,6,1,1,1,1,1,Cranbrook
2022-05-25,18.1,8.5,7,20,9,18,9,22,9,18,11,16,8,1,1,1,1,1,Creston
2022-05-25,13.8,-2.2,8,11,2,10,2,12,2,17,3,15,4,0,1,1,1,1,Dease Lake
2022-05-25,14.1,6.8,9,13,7,13,7,18,4,19,6,20,5,1,1,1,1,1,Fort Nelson
2022-05-25,NA,NA,10,15,6,15,6,17,4,14,8,15,8,1,1,1,1,1,Fort St. John
2022-05-25,23.5,9,11,22,9,22,9,22,7,18,12,22,7,1,1,1,1,1,Kamloops
2022-05-25,23,10.1,12,22,7,22,7,21,7,17,10,20,5,1,1,1,1,1,Kelowna
2022-05-25,20.9,12.2,13,22,11,20,11,21,10,17,13,20,8,1,1,1,1,1,Lytton
2022-05-25,19.3,8,14,21,8,18,8,19,6,16,9,15,5,1,1,1,1,1,Nakusp
2022-05-25,19,8.2,15,23,10,20,10,23,8,17,12,17,6,1,1,1,1,1,Nelson
2022-05-25,23.5,11.3,16,24,9,24,9,23,8,17,10,20,5,1,1,1,1,1,Penticton
2022-05-25,16.3,8.1,17,14,8,14,8,14,7,14,9,14,6,1,1,1,1,1,Port Alberni
2022-05-25,16.8,6.3,18,12,9,12,9,12,6,13,8,14,6,1,1,1,1,1,Port Hardy
2022-05-25,15.4,5.4,19,15,5,15,5,16,5,14,8,14,4,1,1,1,1,1,Prince George
2022-05-25,11.4,7.2,20,11,7,13,7,12,9,11,8,13,9,1,1,1,1,1,Prince Rupert
2022-05-25,20.7,7.9,21,19,6,18,6,18,6,15,8,16,2,1,1,1,1,1,Princeton
2022-05-25,18.6,7.4,22,19,6,19,6,19,7,17,8,15,3,1,1,1,1,1,Quesnel
2022-05-25,18.4,8,23,18,9,18,9,18,7,15,10,17,7,1,1,1,1,1,Revelstoke
2022-05-25,18.4,9.5,24,18,10,18,10,17,11,17,10,17,8,1,1,1,1,1,Vancouver
2022-05-25,23.2,9.7,25,21,8,21,8,21,6,19,9,20,7,1,1,1,1,1,Salmon Arm
2022-05-25,12.1,7.2,26,11,7,11,7,10,7,11,7,11,8,1,1,1,1,1,Sandspit
2022-05-25,13.9,4.8,27,13,4,13,4,14,5,12,8,14,5,1,1,1,1,1,Smithers
2022-05-25,12.4,6.2,28,14,6,14,6,14,6,10,7,15,6,1,1,1,1,1,Terrace
2022-05-25,22.5,10.2,29,22,7,22,7,21,7,17,10,20,5,1,1,1,1,1,Vernon
2022-05-25,18.7,9.4,30,16,9,17,9,15,9,15,10,15,8,1,1,1,1,1,Victoria
2022-05-25,16,6.5,31,14,6,14,6,14,5,10,8,14,4,1,1,1,1,1,Whistler
2022-05-25,18.6,5.8,32,18,5,18,5,18,5,17,8,15,3,1,1,1,1,1,Williams Lake
2022-05-26,19.3,9.7,1,17,11,19,11,15,11,16,10,18,11,1,1,1,1,1,Abbotsford
2022-05-26,19.9,4,2,17,2,17,2,14,4,16,3,17,6,1,1,1,1,1,Blue River
2022-05-26,15.7,2.1,3,14,3,14,3,12,7,14,5,18,7,1,1,1,1,1,Burns Lake
2022-05-26,18.3,0.6,4,16,4,16,4,15,6,15,6,15,5,1,1,1,1,1,Clinton
2022-05-26,14.8,9.4,5,15,10,17,10,16,10,16,9,18,11,1,1,1,1,1,Comox
2022-05-26,17.5,4.2,6,20,6,20,6,19,10,16,8,15,6,1,1,1,1,1,Cranbrook
2022-05-26,18.7,7.5,7,22,9,21,9,19,11,16,10,16,7,1,1,1,1,1,Creston
2022-05-26,13.1,0.8,8,12,2,11,2,15,2,15,4,18,2,1,1,1,1,1,Dease Lake
2022-05-26,18.8,1.1,9,18,4,18,4,19,6,20,5,20,5,1,1,1,1,1,Fort Nelson
2022-05-26,17.4,3,10,17,4,18,4,14,8,15,8,18,6,1,1,1,1,1,Fort St. John
2022-05-26,23.6,5.6,11,22,7,21,7,20,12,22,7,20,10,1,1,1,1,1,Kamloops
2022-05-26,21.9,2.9,12,21,7,20,7,18,12,20,5,20,9,1,1,1,1,1,Kelowna
2022-05-26,22.4,9.3,13,21,10,21,10,19,12,20,8,18,9,1,1,1,1,1,Lytton
2022-05-26,20.7,6.2,14,19,6,18,6,15,10,15,5,18,8,0,1,1,1,1,Nakusp
2022-05-26,16.5,7.3,15,23,8,21,8,18,12,17,9,18,7,1,1,1,1,1,Nelson
2022-05-26,21.2,7.3,16,23,8,22,8,21,12,20,5,20,9,1,1,1,1,1,Penticton
2022-05-26,15.4,5.3,17,14,7,16,7,12,9,12,7,20,9,1,1,1,1,1,Port Alberni
2022-05-26,14.4,5.2,18,12,6,15,6,12,8,14,8,14,8,1,1,1,1,1,Port Hardy
2022-05-26,16.4,4.6,19,16,5,16,5,14,8,14,4,18,6,1,1,1,1,1,Prince George
2022-05-26,14.6,7.6,20,12,9,12,9,12,8,11,8,12,9,1,1,1,1,1,Prince Rupert
2022-05-26,23,2.9,21,18,6,19,6,16,8,16,2,19,9,1,1,1,1,1,Princeton
2022-05-26,20.2,3.3,22,19,7,18,7,16,7,15,3,17,5,1,1,1,1,1,Quesnel
2022-05-26,22.3,3.4,23,18,7,18,7,17,10,17,7,20,8,1,1,1,1,1,Revelstoke
2022-05-26,17.6,9.8,24,17,11,17,11,16,10,16,10,17,11,1,1,1,1,1,Vancouver
2022-05-26,19.1,4.1,25,21,6,20,6,18,11,20,7,20,9,1,1,1,1,1,Salmon Arm
2022-05-26,11.5,8.7,26,10,7,10,7,10,8,12,8,14,9,1,1,1,1,1,Sandspit
2022-05-26,15.8,4.7,27,14,5,14,5,12,7,14,5,18,7,1,1,1,1,1,Smithers
2022-05-26,16.7,7.6,28,14,6,17,6,13,8,14,8,13,7,1,1,1,1,1,Terrace
2022-05-26,22,6.5,29,21,7,20,7,18,12,20,5,20,9,1,1,1,1,1,Vernon
2022-05-26,14.9,8.8,30,15,9,16,9,16,10,13,9,16,10,1,1,1,1,1,Victoria
2022-05-26,18,3.5,31,14,5,14,5,14,5,13,3,14,6,1,1,1,1,1,Whistler
2022-05-26,17.9,4.9,32,18,5,18,5,16,8,15,3,17,5,1,1,1,1,1,Williams Lake
2022-05-27,16.7,10.2,1,15,11,14,11,16,10,16,11,16,10,1,1,1,1,1,Abbotsford
2022-05-27,12.7,6.8,2,14,4,14,4,14,4,17,1,17,2,0,1,1,1,1,Blue River
2022-05-27,12.6,6.1,3,12,7,13,7,12,4,13,6,19,6,1,1,1,1,1,Burns Lake
2022-05-27,16.1,6.3,4,15,6,16,6,15,3,17,5,20,8,1,1,1,1,1,Clinton
2022-05-27,16.4,9.2,5,16,10,15,10,16,9,15,11,17,11,1,1,1,1,1,Comox
2022-05-27,18.3,6.8,6,19,10,18,10,17,6,14,7,16,7,1,1,1,1,1,Cranbrook
2022-05-27,16.7,9.1,7,19,11,18,11,17,7,15,8,18,9,1,1,1,1,1,Creston
2022-05-27,16.8,0.1,8,15,2,14,2,12,3,14,5,19,3,1,1,1,1,1,Dease Lake
2022-05-27,19.6,5.1,9,19,6,17,6,18,9,19,5,22,5,1,1,1,1,1,Fort Nelson
2022-05-27,18.4,5.1,10,14,8,16,8,9,6,15,6,17,3,1,1,1,1,1,Fort St. John
2022-05-27,20.7,11.6,11,20,12,21,12,19,6,20,10,24,10,1,1,1,1,1,Kamloops
2022-05-27,20.5,9.4,12,18,12,20,12,18,6,19,9,22,10,1,1,1,1,1,Kelowna
2022-05-27,18.1,11.3,13,19,12,19,12,19,8,17,11,21,10,1,1,1,1,1,Lytton
2022-05-27,17.6,7.5,14,15,10,15,10,17,6,16,6,19,8,1,1,1,1,1,Nakusp
2022-05-27,15.9,9.1,15,18,12,18,12,17,8,17,7,19,9,1,1,1,1,1,Nelson
2022-05-27,22.2,8.6,16,21,12,21,12,19,6,19,9,22,10,1,1,1,1,1,Penticton
2022-05-27,13.1,8.7,17,12,9,12,9,12,7,16,9,18,7,1,1,1,1,1,Port Alberni
2022-05-27,15.1,7.1,18,12,8,12,8,14,8,14,8,13,7,1,1,1,1,1,Port Hardy
2022-05-27,13.1,3.7,19,14,8,12,8,14,3,18,3,18,6,1,1,1,1,1,Prince George
2022-05-27,11.8,9,20,12,8,12,8,11,8,12,9,15,8,1,1,1,1,1,Prince Rupert
2022-05-27,17.6,7.1,21,16,8,17,8,15,5,15,6,18,5,1,1,1,1,1,Princeton
2022-05-27,14.4,5.3,22,16,7,16,7,15,6,19,6,18,9,1,1,1,1,1,Quesnel
2022-05-27,16.3,7.6,23,17,10,16,10,18,7,16,7,20,8,1,1,1,1,1,Revelstoke
2022-05-27,17,8.5,24,16,10,15,10,15,9,16,11,15,10,1,1,1,1,1,Vancouver
2022-05-27,NA,NA,25,18,11,19,11,19,5,20,10,23,11,1,1,1,1,1,Salmon Arm
2022-05-27,12.6,8.7,26,10,8,10,8,10,9,14,9,14,9,1,1,1,1,1,Sandspit
2022-05-27,11.3,6.6,27,12,7,12,7,12,6,13,6,19,6,1,1,1,1,1,Smithers
2022-05-27,12.6,7.7,28,13,8,11,8,14,8,13,7,21,8,1,1,1,1,1,Terrace
2022-05-27,20,8.3,29,18,12,20,12,18,6,19,9,22,10,1,1,1,1,1,Vernon
2022-05-27,17.2,9,30,16,10,14,10,14,9,15,10,14,8,1,1,1,1,1,Victoria
2022-05-27,13.5,6.5,31,14,5,11,5,13,6,13,6,15,6,1,1,1,1,1,Whistler
2022-05-27,16.4,7.6,32,16,8,15,8,15,6,19,6,18,9,1,1,1,1,1,Williams Lake
2022-05-28,16.5,9.8,1,16,10,15,10,16,11,16,10,22,11,1,1,1,1,1,Abbotsford
2022-05-28,15.7,3.7,2,14,4,15,4,17,2,18,1,10,1,1,1,1,1,1,Blue River
2022-05-28,14,0,3,12,4,11,4,16,6,21,6,20,8,1,1,1,1,1,Burns Lake
2022-05-28,14.1,1.7,4,15,3,16,3,17,5,20,7,15,7,1,1,1,1,1,Clinton
2022-05-28,15.8,7.2,5,16,9,15,9,15,10,17,10,19,9,1,1,1,1,1,Comox
2022-05-28,18.6,5.3,6,17,6,17,6,16,9,17,7,18,6,1,1,1,1,1,Cranbrook
2022-05-28,15,7.6,7,17,7,17,7,18,9,19,9,20,10,1,1,1,1,1,Creston
2022-05-28,16.6,-0.1,8,12,3,15,3,13,4,21,2,22,4,0,1,1,0,0,Dease Lake
2022-05-28,17.3,9.8,9,18,9,15,9,18,6,22,4,23,5,1,1,1,1,1,Fort Nelson
2022-05-28,8.4,6,10,9,6,8,6,13,6,18,7,20,5,1,1,1,1,1,Fort St. John
2022-05-28,20.4,3.9,11,19,6,21,6,20,10,26,10,22,13,1,1,1,1,1,Kamloops
2022-05-28,20.5,1.8,12,18,6,20,6,21,9,23,9,20,12,1,1,1,1,1,Kelowna
2022-05-28,20.3,7.5,13,19,8,19,8,16,11,21,9,23,12,1,1,1,1,1,Lytton
2022-05-28,17.9,2.7,14,17,6,17,6,18,6,20,8,16,8,1,1,1,1,1,Nakusp
2022-05-28,17.7,7.1,15,17,8,18,8,18,9,22,9,21,9,1,1,1,1,1,Nelson
2022-05-28,21.7,2.3,16,19,6,21,6,20,10,23,9,20,12,1,1,1,1,1,Penticton
2022-05-28,17,5.8,17,12,7,15,7,15,6,19,7,22,8,1,1,1,1,1,Port Alberni
2022-05-28,14.8,7.5,18,14,8,14,8,11,8,15,8,15,8,1,1,1,1,1,Port Hardy
2022-05-28,16.1,2.5,19,14,3,15,3,17,6,19,6,20,4,1,1,1,1,1,Prince George
2022-05-28,14.6,8.5,20,11,8,11,8,14,9,15,8,13,10,1,1,1,1,1,Prince Rupert
2022-05-28,17.6,3.1,21,15,5,17,5,14,7,18,5,20,8,1,1,1,1,1,Princeton
2022-05-28,16.1,1.6,22,15,6,16,6,17,3,20,5,20,8,1,1,1,1,1,Quesnel
2022-05-28,20.2,5.7,23,18,7,18,7,19,5,21,8,15,8,1,1,1,1,1,Revelstoke
2022-05-28,15.8,7.9,24,15,9,15,9,15,10,16,10,19,11,1,1,1,1,1,Vancouver
2022-05-28,NA,NA,25,19,5,20,5,20,8,22,10,20,11,1,1,1,1,1,Salmon Arm
2022-05-28,12.2,9,26,10,9,11,9,13,9,14,9,11,9,1,1,1,1,1,Sandspit
2022-05-28,12.8,4.7,27,12,6,10,6,17,6,21,6,20,8,1,1,1,1,1,Smithers
2022-05-28,14.4,5.9,28,14,8,10,8,18,9,22,9,18,10,1,1,1,1,1,Terrace
2022-05-28,20.5,4.8,29,18,6,20,6,21,9,23,9,20,12,1,1,1,1,1,Vernon
2022-05-28,16.3,8.9,30,14,9,14,9,15,10,14,9,19,9,1,1,1,1,1,Victoria
2022-05-28,17.5,3.5,31,13,6,13,6,11,6,15,5,17,9,1,1,1,1,1,Whistler
2022-05-28,14.7,2.7,32,15,6,16,6,16,5,20,5,20,8,1,1,1,1,1,Williams Lake
2022-05-29,15.9,9.5,1,16,11,16,11,15,10,22,9,25,11,1,1,1,1,1,Abbotsford
2022-05-29,19.9,0.1,2,17,2,17,2,15,4,17,0,20,1,1,1,1,1,1,Blue River
2022-05-29,13.7,5.5,3,16,6,16,6,20,5,22,5,19,8,1,1,1,1,1,Burns Lake
2022-05-29,14.7,5.4,4,17,5,16,5,19,7,19,7,23,7,1,1,1,1,1,Clinton
2022-05-29,15.6,9.1,5,15,10,15,10,16,10,19,11,21,11,1,1,1,1,1,Comox
2022-05-29,15.1,4.7,6,16,9,16,9,15,7,19,5,22,6,1,1,1,1,1,Cranbrook
2022-05-29,19.1,7.1,7,18,9,18,9,18,9,21,9,23,10,1,1,1,1,1,Creston
2022-05-29,17.7,-1.9,8,13,4,14,4,18,2,21,3,22,5,1,1,1,1,1,Dease Lake
2022-05-29,18,5.7,9,18,6,18,6,22,4,23,8,23,7,0,1,1,1,1,Fort Nelson
2022-05-29,15.7,4.6,10,13,6,13,6,18,5,19,4,20,6,1,1,1,1,1,Fort St. John
2022-05-29,23,8.7,11,20,10,21,10,23,10,23,12,27,11,1,1,1,1,1,Kamloops
2022-05-29,21.9,6,12,21,9,21,9,21,9,23,11,26,11,1,1,1,1,1,Kelowna
2022-05-29,16.8,10,13,16,11,18,11,21,9,24,11,27,11,1,1,1,1,1,Lytton
2022-05-29,21.7,4.8,14,18,6,18,6,18,8,20,7,23,8,0,1,1,1,1,Nakusp
2022-05-29,22.9,5,15,18,9,19,9,19,9,22,8,24,8,1,1,1,1,1,Nelson
2022-05-29,23.4,10.1,16,20,10,20,10,21,8,23,11,26,11,1,1,1,1,1,Penticton
2022-05-29,14.4,3.8,17,15,6,15,6,19,7,22,8,23,9,1,1,1,1,1,Port Alberni
2022-05-29,12.8,8.4,18,11,8,11,8,14,9,15,9,18,9,1,1,1,1,1,Port Hardy
2022-05-29,15.3,4.2,19,17,6,16,6,19,6,17,4,21,8,1,1,1,1,1,Prince George
2022-05-29,14,7.2,20,14,9,14,9,17,8,14,9,16,10,1,1,1,1,1,Prince Rupert
2022-05-29,15.4,8,21,14,7,14,7,16,5,20,7,25,6,1,1,1,1,1,Princeton
2022-05-29,15.8,4.8,22,17,3,17,3,21,6,18,8,22,9,1,1,1,1,1,Quesnel
2022-05-29,23.9,5.1,23,19,5,19,5,19,8,21,7,23,8,1,1,1,1,1,Revelstoke
2022-05-29,16.9,9.3,24,15,10,15,10,13,10,18,10,20,11,1,1,1,1,1,Vancouver
2022-05-29,NA,NA,25,20,8,21,8,22,10,24,10,26,10,1,1,1,1,1,Salmon Arm
2022-05-29,13.8,9.2,26,13,9,13,9,15,8,12,10,13,9,1,1,1,1,1,Sandspit
2022-05-29,16.5,6.8,27,17,6,17,6,21,5,22,5,19,8,1,1,1,1,1,Smithers
2022-05-29,20.2,6.4,28,18,9,18,9,24,8,24,10,22,11,1,1,1,1,1,Terrace
2022-05-29,21.6,7,29,21,9,21,9,21,9,23,11,26,11,1,1,1,1,1,Vernon
2022-05-29,16.7,7.7,30,15,10,15,10,14,9,19,9,20,10,1,1,1,1,1,Victoria
2022-05-29,12.5,6,31,11,6,11,6,13,5,18,5,21,7,1,1,1,1,1,Whistler
2022-05-29,15.2,3.4,32,16,5,16,5,18,6,18,8,22,9,1,1,1,1,1,Williams Lake
2022-05-30,14.5,8.8,1,15,10,15,10,22,9,25,12,20,14,1,1,1,1,1,Abbotsford
2022-05-30,21.4,10.3,2,15,4,20,4,20,1,22,3,19,8,1,1,1,1,1,Blue River
2022-05-30,19.1,-0.9,3,20,5,20,5,21,0,19,8,19,10,1,1,1,1,1,Burns Lake
2022-05-30,17.4,3.2,4,19,7,19,7,16,7,23,8,21,12,1,1,1,1,1,Clinton
2022-05-30,15,9.6,5,16,10,16,10,17,11,21,11,19,13,1,1,1,1,1,Comox
2022-05-30,18.7,8.4,6,15,7,18,7,19,5,21,6,22,10,1,1,1,1,1,Cranbrook
2022-05-30,18.2,9.3,7,18,9,20,9,21,8,23,10,23,14,1,1,1,1,1,Creston
2022-05-30,20.1,-1.9,8,18,2,20,2,21,3,22,5,22,7,0,1,1,1,1,Dease Lake
2022-05-30,21,5.5,9,22,4,22,4,23,5,23,8,24,10,1,1,1,1,1,Fort Nelson
2022-05-30,17.6,6,10,18,5,17,5,20,4,21,6,22,11,1,1,1,1,1,Fort St. John
2022-05-30,24.9,8.2,11,23,10,24,10,22,11,27,11,24,14,1,1,1,1,1,Kamloops
2022-05-30,19.3,8.9,12,21,9,22,9,21,10,26,10,26,13,1,1,1,1,1,Kelowna
2022-05-30,22,10.1,13,21,9,21,9,21,14,27,11,24,15,1,1,1,1,1,Lytton
2022-05-30,24.2,9.2,14,18,8,20,8,21,7,23,7,23,12,1,1,1,1,1,Nakusp
2022-05-30,19.1,9.8,15,19,9,20,9,20,9,24,7,25,13,1,1,1,1,1,Nelson
2022-05-30,21.7,10.5,16,21,8,22,8,24,10,26,10,26,13,1,1,1,1,1,Penticton
2022-05-30,15.9,9.1,17,19,7,18,7,21,8,23,9,21,12,1,1,1,1,1,Port Alberni
2022-05-30,14.5,9.1,18,14,9,15,9,14,9,18,9,15,10,1,1,1,1,1,Port Hardy
2022-05-30,20.1,4,19,19,6,19,6,19,3,21,8,20,9,1,1,1,1,1,Prince George
2022-05-30,13.3,8.1,20,17,8,17,8,14,9,16,9,13,11,1,1,1,1,1,Prince Rupert
2022-05-30,19,6.4,21,16,5,19,5,20,7,24,6,22,9,1,1,1,1,1,Princeton
2022-05-30,21.8,2.7,22,21,6,19,6,20,5,20,7,19,11,1,1,1,1,1,Quesnel
2022-05-30,24,10.7,23,19,8,23,8,22,6,23,8,23,12,1,1,1,1,1,Revelstoke
2022-05-30,13.1,8.5,24,13,10,14,10,18,10,21,12,19,14,1,1,1,1,1,Vancouver
2022-05-30,NA,NA,25,22,10,22,10,20,7,26,10,25,13,1,1,1,1,1,Salmon Arm
2022-05-30,11,8.2,26,15,8,15,8,12,9,12,8,14,11,1,1,1,1,1,Sandspit
2022-05-30,20.3,1,27,21,5,21,5,22,5,19,8,19,10,1,1,1,1,1,Smithers
2022-05-30,23.8,7,28,24,8,24,8,24,10,23,11,18,12,1,1,1,1,1,Terrace
2022-05-30,20.8,9.3,29,21,9,22,9,21,10,26,10,26,13,1,1,1,1,1,Vernon
2022-05-30,14.9,9.8,30,14,9,14,9,19,9,21,11,19,11,1,1,1,1,1,Victoria
2022-05-30,17.5,6.5,31,13,5,16,5,17,5,21,4,17,10,1,1,1,1,1,Whistler
2022-05-30,17.9,4.3,32,18,6,19,6,20,5,20,7,19,11,1,1,1,1,1,Williams Lake
2022-05-31,21.6,11,1,22,9,22,9,26,12,23,14,19,15,1,1,1,1,1,Abbotsford
2022-05-31,21.5,6.3,2,20,1,20,1,21,1,22,6,22,6,1,1,1,1,1,Blue River
2022-05-31,21.3,-0.6,3,21,0,21,0,20,5,23,10,22,10,1,1,1,1,1,Burns Lake
2022-05-31,16,4.7,4,16,7,16,7,22,6,22,9,20,10,1,1,1,1,1,Clinton
2022-05-31,16.4,11.5,5,17,11,18,11,23,11,21,13,18,13,1,1,1,1,1,Comox
2022-05-31,19.3,2.7,6,19,5,19,5,21,5,21,7,20,8,1,1,1,1,1,Cranbrook
2022-05-31,22.8,9.5,7,21,8,21,8,22,9,22,12,20,11,1,1,1,1,1,Creston
2022-05-31,NA,NA,8,21,3,19,3,22,4,25,5,23,6,0,1,1,1,1,Dease Lake
2022-05-31,23.6,4,9,23,5,24,5,25,7,26,9,25,9,1,1,1,1,1,Fort Nelson
2022-05-31,19.6,7.5,10,20,4,20,4,21,6,22,9,22,9,1,1,1,1,1,Fort St. John
2022-05-31,19.9,10.2,11,22,11,22,11,25,11,25,13,22,15,1,1,1,1,1,Kamloops
2022-05-31,19.3,10,12,21,10,21,10,24,9,25,13,20,13,1,1,1,1,1,Kelowna
2022-05-31,25.8,10.8,13,21,14,21,14,26,14,25,14,21,15,1,1,1,1,1,Lytton
2022-05-31,22.5,9.1,14,21,7,21,7,22,7,23,7,18,8,1,1,1,1,1,Nakusp
2022-05-31,24.1,7.8,15,20,9,20,9,23,6,24,10,19,10,1,1,1,1,1,Nelson
2022-05-31,21.3,8,16,24,10,22,10,23,8,25,13,20,13,1,1,1,1,1,Penticton
2022-05-31,21.2,9.6,17,21,8,20,8,23,9,18,13,16,13,1,1,1,1,1,Port Alberni
2022-05-31,16.1,8.8,18,14,9,18,9,16,8,15,10,16,10,1,1,1,1,1,Port Hardy
2022-05-31,21.4,6.3,19,19,3,19,3,21,5,22,6,23,8,1,1,1,1,1,Prince George
2022-05-31,13.5,7.1,20,14,9,14,9,16,9,13,11,14,11,1,1,1,1,1,Prince Rupert
2022-05-31,17.6,5.6,21,20,7,20,7,23,7,22,10,20,11,1,1,1,1,1,Princeton
2022-05-31,23,4.1,22,20,5,21,5,21,8,22,10,24,10,1,1,1,1,1,Quesnel
2022-05-31,22.1,7.4,23,22,6,22,6,24,8,24,9,22,9,1,1,1,1,1,Revelstoke
2022-05-31,19.3,10.2,24,18,10,18,10,21,12,19,13,18,14,1,1,1,1,1,Vancouver
2022-05-31,NA,NA,25,20,7,17,7,25,10,25,13,20,12,1,1,1,1,1,Salmon Arm
2022-05-31,11.3,8.1,26,12,9,13,9,13,8,14,10,13,9,1,1,1,1,1,Sandspit
2022-05-31,22.3,2.8,27,22,5,23,5,22,7,23,10,22,10,1,1,1,1,1,Smithers
2022-05-31,25.5,6.8,28,24,10,26,10,25,11,18,12,18,13,1,1,1,1,1,Terrace
2022-05-31,17.2,11.4,29,21,10,21,10,24,10,25,13,20,13,1,1,1,1,1,Vernon
2022-05-31,19.5,8.6,30,19,9,19,9,21,11,17,11,17,11,1,1,1,1,1,Victoria
2022-05-31,19.4,7.8,31,17,5,19,5,21,4,20,9,17,11,1,1,1,1,1,Whistler
2022-05-31,NA,NA,32,20,5,21,5,18,7,22,10,24,10,1,1,1,1,1,Williams Lake
2022-06-01,24.3,10.8,1,26,12,24,12,23,15,18,15,20,12,1,1,1,1,1,Abbotsford
2022-06-01,22.4,5.7,2,21,1,20,1,19,3,19,5,15,5,1,1,1,1,1,Blue River
2022-06-01,20.7,1.5,3,20,5,21,5,20,6,19,11,18,9,1,1,1,1,1,Burns Lake
2022-06-01,19.7,7,4,22,6,20,6,16,8,19,9,17,7,1,1,1,1,1,Clinton
2022-06-01,18.8,10.7,5,23,11,17,11,19,12,17,13,18,11,1,1,1,1,1,Comox
2022-06-01,22.6,6.8,6,21,5,22,5,20,7,20,9,16,10,1,1,1,1,1,Cranbrook
2022-06-01,26.2,7.7,7,22,9,23,9,22,12,21,12,16,12,1,1,1,1,1,Creston
2022-06-01,NA,NA,8,22,4,21,4,22,5,24,6,18,7,0,0,0,0,1,Dease Lake
2022-06-01,24.9,5.3,9,25,7,24,7,25,10,27,9,26,9,1,1,1,1,1,Fort Nelson
2022-06-01,21.5,5.2,10,21,6,23,6,23,9,23,9,19,11,1,1,1,1,1,Fort St. John
2022-06-01,22.8,10.8,11,25,11,26,11,24,14,21,15,19,12,1,1,1,1,1,Kamloops
2022-06-01,24.1,5.1,12,24,9,24,9,24,11,22,13,17,12,1,1,1,1,1,Kelowna
2022-06-01,28.5,9.1,13,26,14,26,14,24,15,19,16,21,13,1,1,1,1,1,Lytton
2022-06-01,26,5.3,14,22,7,23,7,20,8,18,10,16,11,1,1,1,1,1,Nakusp
2022-06-01,25.4,4.8,15,23,6,24,6,20,12,18,13,17,12,1,1,1,1,1,Nelson
2022-06-01,24,7.8,16,23,8,26,8,24,14,22,13,17,12,1,1,1,1,1,Penticton
2022-06-01,19.2,9.4,17,23,9,17,9,22,11,17,13,17,10,1,1,1,1,1,Port Alberni
2022-06-01,13.7,7.2,18,16,8,13,8,16,9,15,11,15,9,1,1,1,1,1,Port Hardy
2022-06-01,20.5,3.8,19,21,5,22,5,21,6,21,8,19,11,1,1,1,1,1,Prince George
